P,P_smooth,Q,region_name,fuel
12.72949816401469,10.122279,.035531134235423,Africa,coal
12.72949816401469,10.137383,.0358307121343162,Africa,coal
12.72949816401469,10.152523,.0361302900332093,Africa,coal
12.72949816401469,10.1677,.0364298679321025,Africa,coal
12.72949816401469,10.182913,.0367294458309957,Africa,coal
12.72949816401469,10.198162,.0370290237298888,Africa,coal
12.72949816401469,10.213448,.037328601628782,Africa,coal
12.72949816401469,10.228768,.0376281795276751,Africa,coal
12.72949816401469,10.244125,.0379277574265683,Africa,coal
12.72949816401469,10.259519,.0382273353254615,Africa,coal
12.72949816401469,10.274946,.0385269132243546,Africa,coal
12.72949816401469,10.29041,.0388264911232478,Africa,coal
12.72949816401469,10.305909,.0391260690221409,Africa,coal
12.72949816401469,10.321443,.0394256469210341,Africa,coal
12.72949816401469,10.337011,.0397252248199273,Africa,coal
12.72949816401469,10.352615,.0400248027188204,Africa,coal
12.72949816401469,10.368254,.0403243806177136,Africa,coal
12.72949816401469,10.384017,.0406239585166067,Africa,coal
12.72949816401469,10.399813,.0409235364154999,Africa,coal
12.72949816401469,10.415506,.0412231143143931,Africa,coal
12.72949816401469,10.431235,.0415226922132862,Africa,coal
12.72949816401469,10.447,.0418222701121794,Africa,coal
12.72949816401469,10.462797,.0421218480110725,Africa,coal
12.72949816401469,10.47863,.0424214259099657,Africa,coal
12.72949816401469,10.494497,.0427210038088588,Africa,coal
12.72949816401469,10.510399,.043020581707752,Africa,coal
12.72949816401469,10.526334,.0433201596066452,Africa,coal
12.72949816401469,10.542302,.0436197375055383,Africa,coal
12.72949816401469,10.558305,.0439193154044315,Africa,coal
12.72949816401469,10.574341,.0442188933033247,Africa,coal
12.72949816401469,10.59041,.0445184712022178,Africa,coal
12.72949816401469,10.606512,.044818049101111,Africa,coal
12.72949816401469,10.622647,.0451176270000041,Africa,coal
12.72949816401469,10.638816,.0454172048988973,Africa,coal
12.72949816401469,10.655016,.0457167827977905,Africa,coal
12.72949816401469,10.671249,.0460163606966836,Africa,coal
12.72949816401469,10.687514,.0463159385955768,Africa,coal
12.72949816401469,10.703812,.0466155164944699,Africa,coal
12.72949816401469,10.72014,.0469150943933631,Africa,coal
12.72949816401469,10.736501,.0472146722922562,Africa,coal
12.72949816401469,10.752893,.0475142501911494,Africa,coal
12.72949816401469,10.769317,.0478138280900426,Africa,coal
12.72949816401469,10.785771,.0481134059889357,Africa,coal
12.72949816401469,10.802258,.0484129838878289,Africa,coal
12.72949816401469,10.818774,.0487125617867221,Africa,coal
12.72949816401469,10.83532,.0490121396856152,Africa,coal
12.72949816401469,10.851898,.0493117175845084,Africa,coal
12.72949816401469,10.868506,.0496112954834015,Africa,coal
12.72949816401469,10.885144,.0499108733822947,Africa,coal
12.72949816401469,10.901813,.0502104512811878,Africa,coal
12.72949816401469,10.91851,.050510029180081,Africa,coal
12.72949816401469,10.935237,.0508096070789742,Africa,coal
12.72949816401469,10.951994,.0511091849778673,Africa,coal
12.72949816401469,10.96878,.0514087628767605,Africa,coal
12.72949816401469,10.985595,.0517083407756536,Africa,coal
12.72949816401469,11.002439,.0520079186745468,Africa,coal
12.72949816401469,11.019321,.05230749657344,Africa,coal
12.72949816401469,11.036233,.0526070744723331,Africa,coal
12.72949816401469,11.053172,.0529066523712263,Africa,coal
12.72949816401469,11.07014,.0532062302701194,Africa,coal
12.72949816401469,11.087134,.0535058081690126,Africa,coal
12.72949816401469,11.104157,.0538053860679058,Africa,coal
12.72949816401469,11.121207,.0541049639667989,Africa,coal
12.72949816401469,11.138285,.0544045418656921,Africa,coal
12.72949816401469,11.155389,.0547041197645852,Africa,coal
12.72949816401469,11.17252,.0550036976634784,Africa,coal
12.72949816401469,11.189677,.0553032755623716,Africa,coal
12.72949816401469,11.206861,.0556028534612647,Africa,coal
12.72949816401469,11.224072,.0559024313601579,Africa,coal
12.72949816401469,11.241309,.056202009259051,Africa,coal
12.72949816401469,11.258573,.0565015871579442,Africa,coal
12.72949816401469,11.275861,.0568011650568374,Africa,coal
12.72949816401469,11.293176,.0571007429557305,Africa,coal
12.72949816401469,11.310515,.0574003208546237,Africa,coal
12.72949816401469,11.327881,.0576998987535168,Africa,coal
12.72949816401469,11.345271,.05799947665241,Africa,coal
12.72949816401469,11.362687,.0582990545513032,Africa,coal
12.72949816401469,11.380128,.0585986324501963,Africa,coal
12.72949816401469,11.397593,.0588982103490895,Africa,coal
12.72949816401469,11.415082,.0591977882479826,Africa,coal
12.72949816401469,11.432596,.0594973661468758,Africa,coal
12.72949816401469,11.450134,.059796944045769,Africa,coal
12.72949816401469,11.467697,.0600965219446621,Africa,coal
12.72949816401469,11.485283,.0603960998435553,Africa,coal
12.72949816401469,11.502892,.0606956777424484,Africa,coal
12.72949816401469,11.520526,.0609952556413416,Africa,coal
12.72949816401469,11.538182,.0612948335402348,Africa,coal
12.72949816401469,11.555862,.0615944114391279,Africa,coal
12.72949816401469,11.573565,.0618939893380211,Africa,coal
12.72949816401469,11.591291,.0621935672369142,Africa,coal
12.72949816401469,11.60904,.0624931451358074,Africa,coal
12.72949816401469,11.626811,.0627927230347005,Africa,coal
12.72949816401469,11.644605,.0630923009335937,Africa,coal
12.72949816401469,11.66242,.0633918788324869,Africa,coal
12.72949816401469,11.680259,.06369145673138,Africa,coal
12.72949816401469,11.698118,.0639910346302732,Africa,coal
12.72949816401469,11.716001,.0642906125291663,Africa,coal
12.72949816401469,11.733904,.0645901904280595,Africa,coal
12.72949816401469,11.751828,.0648897683269527,Africa,coal
12.72949816401469,11.769774,.0651893462258458,Africa,coal
12.72949816401469,11.787742,.065488924124739,Africa,coal
12.72949816401469,11.805731,.0657885020236322,Africa,coal
12.72949816401469,11.82374,.0660880799225253,Africa,coal
12.72949816401469,11.841769,.0663876578214185,Africa,coal
12.72949816401469,11.85982,.0666872357203116,Africa,coal
12.72949816401469,11.877892,.0669868136192048,Africa,coal
12.72949816401469,11.895982,.0672863915180979,Africa,coal
12.72949816401469,11.914094,.0675859694169911,Africa,coal
12.72949816401469,11.932225,.0678855473158843,Africa,coal
12.72949816401469,11.950384,.0681851252147774,Africa,coal
12.72949816401469,11.968564,.0684847031136706,Africa,coal
12.72949816401469,11.986762,.0687842810125637,Africa,coal
12.72949816401469,12.004979,.0690838589114569,Africa,coal
12.72949816401469,12.023215,.0693834368103501,Africa,coal
12.72949816401469,12.041471,.0696830147092432,Africa,coal
12.72949816401469,12.059745,.0699825926081364,Africa,coal
12.72949816401469,12.078037,.0702821705070295,Africa,coal
12.72949816401469,12.096348,.0705817484059227,Africa,coal
12.72949816401469,12.114676,.0708813263048159,Africa,coal
12.72949816401469,12.133024,.071180904203709,Africa,coal
12.72949816401469,12.151389,.0714804821026022,Africa,coal
12.72949816401469,12.169772,.0717800600014953,Africa,coal
12.72949816401469,12.188172,.0720796379003885,Africa,coal
12.72949816401469,12.206591,.0723792157992817,Africa,coal
12.72949816401469,12.225026,.0726787936981748,Africa,coal
12.72949816401469,12.24348,.072978371597068,Africa,coal
12.72949816401469,12.26195,.0732779494959611,Africa,coal
12.72949816401469,12.280439,.0735775273948543,Africa,coal
12.72949816401469,12.298946,.0738771052937475,Africa,coal
12.72949816401469,12.31747,.0741766831926406,Africa,coal
12.72949816401469,12.336009,.0744762610915338,Africa,coal
12.72949816401469,12.354566,.0747758389904269,Africa,coal
12.72949816401469,12.373137,.0750754168893201,Africa,coal
12.72949816401469,12.391726,.0753749947882133,Africa,coal
12.72949816401469,12.410331,.0756745726871064,Africa,coal
12.72949816401469,12.428951,.0759741505859996,Africa,coal
12.72949816401469,12.447588,.0762737284848927,Africa,coal
12.72949816401469,12.46624,.0765733063837859,Africa,coal
12.72949816401469,12.484907,.076872884282679,Africa,coal
12.72949816401469,12.50359,.0771724621815722,Africa,coal
12.72949816401469,12.522288,.0774720400804654,Africa,coal
12.72949816401469,12.541001,.0777716179793585,Africa,coal
12.72949816401469,12.55973,.0780711958782517,Africa,coal
12.72949816401469,12.578472,.0783707737771449,Africa,coal
12.72949816401469,12.59723,.078670351676038,Africa,coal
12.72949816401469,12.616003,.0789699295749312,Africa,coal
12.72949816401469,12.634789,.0792695074738243,Africa,coal
12.72949816401469,12.653591,.0795690853727175,Africa,coal
12.72949816401469,12.672407,.0798686632716107,Africa,coal
12.72949816401469,12.691236,.0801682411705038,Africa,coal
12.72949816401469,12.710076,.080467819069397,Africa,coal
12.72949816401469,12.72893,.0807673969682901,Africa,coal
12.72949816401469,12.747799,.0810669748671833,Africa,coal
12.72949816401469,12.766681,.0813665527660764,Africa,coal
12.72949816401469,12.785576,.0816661306649696,Africa,coal
12.72949816401469,12.804485,.0819657085638628,Africa,coal
12.72949816401469,12.823409,.0822652864627559,Africa,coal
12.72949816401469,12.842345,.0825648643616491,Africa,coal
12.72949816401469,12.861295,.0828644422605423,Africa,coal
12.72949816401469,12.880258,.0831640201594354,Africa,coal
12.72949816401469,12.899234,.0834635980583286,Africa,coal
12.72949816401469,12.918222,.0837631759572217,Africa,coal
12.72949816401469,12.937224,.0840627538561149,Africa,coal
12.72949816401469,12.956239,.0843623317550081,Africa,coal
12.72949816401469,12.975266,.0846619096539012,Africa,coal
12.72949816401469,12.994307,.0849614875527944,Africa,coal
12.72949816401469,13.013358,.0852610654516875,Africa,coal
12.72949816401469,13.032423,.0855606433505807,Africa,coal
12.72949816401469,13.051499,.0858602212494738,Africa,coal
12.72949816401469,13.070589,.086159799148367,Africa,coal
12.72949816401469,13.089689,.0864593770472602,Africa,coal
12.72949816401469,13.108803,.0867589549461533,Africa,coal
12.72949816401469,13.127927,.0870585328450465,Africa,coal
12.72949816401469,13.147063,.0873581107439396,Africa,coal
12.72949816401469,13.16621,.0876576886428328,Africa,coal
12.72949816401469,13.185368,.087957266541726,Africa,coal
12.72949816401469,13.204537,.0882568444406191,Africa,coal
12.72949816401469,13.223719,.0885564223395123,Africa,coal
12.72949816401469,13.24291,.0888560002384054,Africa,coal
12.72949816401469,13.262114,.0891555781372986,Africa,coal
12.72949816401469,13.281328,.0894551560361918,Africa,coal
12.72949816401469,13.300554,.0897547339350849,Africa,coal
12.72949816401469,13.319791,.0900543118339781,Africa,coal
12.72949816401469,13.339038,.0903538897328712,Africa,coal
12.72949816401469,13.358296,.0906534676317644,Africa,coal
12.72949816401469,13.377565,.0909530455306576,Africa,coal
12.72949816401469,13.396845,.0912526234295507,Africa,coal
12.72949816401469,13.416134,.0915522013284439,Africa,coal
12.72949816401469,13.435434,.091851779227337,Africa,coal
12.72949816401469,13.454745,.0921513571262302,Africa,coal
12.72949816401469,13.474066,.0924509350251234,Africa,coal
12.72949816401469,13.493396,.0927505129240165,Africa,coal
12.72949816401469,13.512737,.0930500908229097,Africa,coal
12.72949816401469,13.532087,.0933496687218028,Africa,coal
12.72949816401469,13.551448,.093649246620696,Africa,coal
12.72949816401469,13.570818,.0939488245195892,Africa,coal
12.72949816401469,13.590199,.0942484024184823,Africa,coal
12.72949816401469,13.609588,.0945479803173755,Africa,coal
12.72949816401469,13.628986,.0948475582162686,Africa,coal
12.72949816401469,13.648396,.0951471361151618,Africa,coal
12.72949816401469,13.667813,.095446714014055,Africa,coal
12.72949816401469,13.687241,.0957462919129481,Africa,coal
12.72949816401469,13.706676,.0960458698118413,Africa,coal
12.72949816401469,13.726122,.0963454477107344,Africa,coal
12.72949816401469,13.745576,.0966450256096276,Africa,coal
12.72949816401469,13.765039,.0969446035085208,Africa,coal
12.72949816401469,13.784512,.0972441814074139,Africa,coal
12.72949816401469,13.803993,.0975437593063071,Africa,coal
12.72949816401469,13.823483,.0978433372052002,Africa,coal
12.72949816401469,13.842981,.0981429151040934,Africa,coal
12.72949816401469,13.862489,.0984424930029865,Africa,coal
12.72949816401469,13.882004,.0987420709018797,Africa,coal
12.72949816401469,13.901528,.0990416488007729,Africa,coal
12.72949816401469,13.921061,.099341226699666,Africa,coal
12.72949816401469,13.940601,.0996408045985592,Africa,coal
12.72949816401469,13.960151,.0999403824974524,Africa,coal
12.72949816401469,13.979709,.1002399603963455,Africa,coal
12.72949816401469,13.999274,.1005395382952387,Africa,coal
12.72949816401469,14.018847,.1008391161941318,Africa,coal
12.72949816401469,14.038429,.101138694093025,Africa,coal
12.72949816401469,14.058019,.1014382719919182,Africa,coal
12.72949816401469,14.077616,.1017378498908113,Africa,coal
12.72949816401469,14.097221,.1020374277897045,Africa,coal
12.72949816401469,14.116835,.1023370056885976,Africa,coal
12.72949816401469,14.136456,.1026365835874908,Africa,coal
12.72949816401469,14.156083,.1029361614863839,Africa,coal
12.72949816401469,14.175719,.1032357393852771,Africa,coal
12.72949816401469,14.195363,.1035353172841703,Africa,coal
12.72949816401469,14.215014,.1038348951830634,Africa,coal
12.72949816401469,14.234673,.1041344730819566,Africa,coal
12.72949816401469,14.254338,.1044340509808497,Africa,coal
12.72949816401469,14.274012,.1047336288797429,Africa,coal
12.72949816401469,14.293693,.1050332067786361,Africa,coal
12.72949816401469,14.31338,.1053327846775292,Africa,coal
12.72949816401469,14.333076,.1056323625764224,Africa,coal
12.72949816401469,14.352777,.1059319404753156,Africa,coal
12.72949816401469,14.372487,.1062315183742087,Africa,coal
12.72949816401469,14.392203,.1065310962731019,Africa,coal
12.72949816401469,14.411926,.106830674171995,Africa,coal
12.72949816401469,14.431657,.1071302520708882,Africa,coal
12.72949816401469,14.451394,.1074298299697813,Africa,coal
12.72949816401469,14.471138,.1077294078686745,Africa,coal
12.72949816401469,14.490889,.1080289857675677,Africa,coal
12.72949816401469,14.510646,.1083285636664608,Africa,coal
12.72949816401469,14.530411,.108628141565354,Africa,coal
12.72949816401469,14.550181,.1089277194642471,Africa,coal
12.72949816401469,14.56996,.1092272973631403,Africa,coal
12.72949816401469,14.589744,.1095268752620335,Africa,coal
12.72949816401469,14.609534,.1098264531609266,Africa,coal
12.72949816401469,14.629333,.1101260310598198,Africa,coal
12.72949816401469,14.649137,.1104256089587129,Africa,coal
12.72949816401469,14.668946,.1107251868576061,Africa,coal
12.72949816401469,14.688764,.1110247647564993,Africa,coal
12.72949816401469,14.708587,.1113243426553924,Africa,coal
12.72949816401469,14.728416,.1116239205542856,Africa,coal
12.72949816401469,14.748252,.1119234984531787,Africa,coal
12.72949816401469,14.768095,.1122230763520719,Africa,coal
12.72949816401469,14.787943,.1125226542509651,Africa,coal
12.72949816401469,14.807797,.1128222321498582,Africa,coal
12.72949816401469,14.827659,.1131218100487514,Africa,coal
12.72949816401469,14.847526,.1134213879476445,Africa,coal
12.72949816401469,14.867399,.1137209658465377,Africa,coal
12.72949816401469,14.887279,.1140205437454309,Africa,coal
12.72949816401469,14.907164,.114320121644324,Africa,coal
12.72949816401469,14.927055,.1146196995432172,Africa,coal
12.72949816401469,14.946953,.1149192774421103,Africa,coal
12.72949816401469,14.966856,.1152188553410035,Africa,coal
12.72949816401469,14.986766,.1155184332398967,Africa,coal
12.72949816401469,15.006681,.1158180111387898,Africa,coal
12.72949816401469,15.026603,.116117589037683,Africa,coal
12.72949816401469,15.04653,.1164171669365761,Africa,coal
12.72949816401469,15.066463,.1167167448354693,Africa,coal
12.72949816401469,15.086401,.1170163227343625,Africa,coal
12.72949816401469,15.106346,.1173159006332556,Africa,coal
12.72949816401469,15.126296,.1176154785321488,Africa,coal
12.72949816401469,15.146253,.1179150564310419,Africa,coal
12.72949816401469,15.166215,.1182146343299351,Africa,coal
12.72949816401469,15.186182,.1185142122288283,Africa,coal
12.72949816401469,15.206156,.1188137901277214,Africa,coal
12.72949816401469,15.226134,.1191133680266146,Africa,coal
12.72949816401469,15.246119,.1194129459255077,Africa,coal
12.72949816401469,15.266109,.1197125238244009,Africa,coal
12.72949816401469,15.286105,.1200121017232941,Africa,coal
12.72949816401469,15.306108,.1203116796221872,Africa,coal
12.72949816401469,15.326115,.1206112575210804,Africa,coal
12.72949816401469,15.346127,.1209108354199735,Africa,coal
12.72949816401469,15.366145,.1212104133188667,Africa,coal
12.72949816401469,15.386168,.1215099912177598,Africa,coal
12.72949816401469,15.406199,.121809569116653,Africa,coal
12.72949816401469,15.426232,.1221091470155462,Africa,coal
12.72949816401469,15.446273,.1224087249144393,Africa,coal
12.72949816401469,15.466319,.1227083028133325,Africa,coal
12.72949816401469,15.48637,.1230078807122257,Africa,coal
12.72949816401469,15.506426,.1233074586111188,Africa,coal
12.72949816401469,15.526488,.123607036510012,Africa,coal
12.72949816401469,15.546556,.1239066144089051,Africa,coal
12.72949816401469,15.566628,.1242061923077983,Africa,coal
12.72949816401469,15.586706,.1245057702066914,Africa,coal
12.72949816401469,15.60679,.1248053481055846,Africa,coal
12.72949816401469,15.626878,.1251049260044778,Africa,coal
12.72949816401469,15.646972,.1254045039033709,Africa,coal
12.72949816401469,15.667071,.1257040818022641,Africa,coal
12.72949816401469,15.687176,.1260036597011572,Africa,coal
12.72949816401469,15.707286,.1263032376000504,Africa,coal
12.72949816401469,15.727401,.1266028154989436,Africa,coal
12.72949816401469,15.747521,.1269023933978367,Africa,coal
12.72949816401469,15.767647,.1272019712967299,Africa,coal
12.72949816401469,15.787778,.127501549195623,Africa,coal
12.72949816401469,15.807914,.1278011270945162,Africa,coal
12.72949816401469,15.828055,.1281007049934094,Africa,coal
12.72949816401469,15.848202,.1284002828923025,Africa,coal
12.72949816401469,15.868354,.1286998607911957,Africa,coal
12.72949816401469,15.888511,.1289994386900888,Africa,coal
12.72949816401469,15.908672,.129299016588982,Africa,coal
12.72949816401469,15.92884,.1295985944878752,Africa,coal
12.72949816401469,15.949013,.1298981723867683,Africa,coal
12.72949816401469,15.96919,.1301977502856615,Africa,coal
12.72949816401469,15.989372,.1304973281845546,Africa,coal
12.72949816401469,16.00956,.1307969060834478,Africa,coal
12.72949816401469,16.029753,.131096483982341,Africa,coal
12.72949816401469,16.049952,.1313960618812341,Africa,coal
12.72949816401469,16.070154,.1316956397801273,Africa,coal
12.72949816401469,16.090363,.1319952176790204,Africa,coal
12.72949816401469,16.110577,.1322947955779136,Africa,coal
12.72949816401469,16.130795,.1325943734768067,Africa,coal
12.72949816401469,16.151018,.1328939513756999,Africa,coal
12.72949816401469,16.171246,.1331935292745931,Africa,coal
12.72949816401469,16.191479,.1334931071734863,Africa,coal
12.72949816401469,16.211718,.1337926850723794,Africa,coal
12.72949816401469,16.231962,.1340922629712726,Africa,coal
12.72949816401469,16.252211,.1343918408701657,Africa,coal
12.72949816401469,16.272463,.1346914187690589,Africa,coal
12.72949816401469,16.292723,.134990996667952,Africa,coal
12.72949816401469,16.312986,.1352905745668452,Africa,coal
12.72949816401469,16.333254,.1355901524657384,Africa,coal
12.75171246990464,16.35334,.1358869162139964,Africa,oil
12.77392677579459,16.37343,.1361836799622544,Africa,oil
12.79614108168453,16.393526,.1364804437105124,Africa,oil
12.81835538757448,16.413628,.1367772074587705,Africa,oil
12.84056969346443,16.433733,.1370739712070285,Africa,oil
12.86278399935438,16.453844,.1373707349552865,Africa,oil
12.88499830524433,16.473951,.1376674987035445,Africa,oil
12.90721261113428,16.494064,.1379642624518025,Africa,oil
12.92942691702422,16.514181,.1382610262000606,Africa,oil
12.95164122291417,16.534304,.1385577899483186,Africa,oil
12.97385552880412,16.55443,.1388545536965766,Africa,oil
12.99606983469407,16.574562,.1391513174448346,Africa,oil
13.01828414058402,16.5947,.1394480811930927,Africa,oil
13.04049844647397,16.61484,.1397448449413507,Africa,oil
13.06271275236392,16.634987,.1400416086896087,Africa,oil
13.08492705825386,16.655136,.1403383724378668,Africa,oil
13.10714136414381,16.675293,.1406351361861248,Africa,oil
13.12935567003376,16.695454,.1409318999343828,Africa,oil
13.15156997592371,16.715618,.1412286636826408,Africa,oil
13.17378428181366,16.735788,.1415254274308989,Africa,oil
13.19599858770361,16.755962,.1418221911791569,Africa,oil
13.21821289359356,16.776127,.1421189549274149,Africa,oil
13.2404271994835,16.796297,.1424157186756729,Africa,oil
13.26264150537345,16.816471,.1427124824239309,Africa,oil
13.2848558112634,16.836649,.143009246172189,Africa,oil
13.30707011715335,16.856833,.143306009920447,Africa,oil
13.3292844230433,16.87702,.143602773668705,Africa,oil
13.35149872893325,16.897213,.143899537416963,Africa,oil
13.37371303482319,16.91741,.1441963011652211,Africa,oil
13.39592734071314,16.93759,.1444930649134791,Africa,oil
13.41814164660309,16.957773,.1447898286617371,Africa,oil
13.44035595249304,16.977961,.1450865924099951,Africa,oil
13.46257025838299,16.998199,.1453833561582532,Africa,oil
13.48478456427294,17.018442,.1456801199065112,Africa,oil
13.50699887016289,17.038689,.1459768836547692,Africa,oil
13.52921317605283,17.058941,.1462736474030272,Africa,oil
13.55142748194278,17.079199,.1465704111512853,Africa,oil
13.57364178783273,17.099461,.1468671748995433,Africa,oil
13.59585609372268,17.119728,.1471639386478013,Africa,oil
13.61807039961263,17.139999,.1474607023960594,Africa,oil
13.64028470550258,17.160275,.1477574661443174,Africa,oil
13.66249901139252,17.180555,.1480542298925754,Africa,oil
13.68471331728247,17.200842,.1483509936408334,Africa,oil
13.70692762317242,17.221132,.1486477573890914,Africa,oil
13.72914192906237,17.241426,.1489445211373495,Africa,oil
13.75135623495232,17.261726,.1492412848856075,Africa,oil
13.77357054084227,17.28203,.1495380486338655,Africa,oil
13.79578484673221,17.30234,.1498348123821235,Africa,oil
13.81799915262216,17.322653,.1501315761303816,Africa,oil
13.84021345851211,17.342972,.1504283398786396,Africa,oil
13.86242776440206,17.363295,.1507251036268976,Africa,oil
