reg_id,consumption_share1,consumption_share2,consumption_share3,consumption_share4,consumption_share5,consumption_share6,consumption_share7,consumption_share8,consumption_share9,consumption_share10
NL423,.010466604,.18600217,.003526673,.1197426,.056491822,.083311379,.058063384,.058063384,.21216601,.21216601
NO011,.014176985,.18905108,.0033414559,.10744571,.053746723,.040141013,.069302395,.069302395,.22674613,.22674613
NO012,.014176985,.18905108,.0033414559,.10744571,.053746723,.040141013,.069302395,.069302395,.22674613,.22674613
NO021,.014176985,.18905108,.0033414559,.10744571,.053746723,.040141013,.069302395,.069302395,.22674613,.22674613
NO022,.014176985,.18905108,.0033414559,.10744571,.053746723,.040141013,.069302395,.069302395,.22674613,.22674613
NO031,.014176985,.18905108,.0033414559,.10744571,.053746723,.040141013,.069302395,.069302395,.22674613,.22674613
NO032,.014176985,.18905108,.0033414559,.10744571,.053746723,.040141013,.069302395,.069302395,.22674613,.22674613
NO033,.014176985,.18905108,.0033414559,.10744571,.053746723,.040141013,.069302395,.069302395,.22674613,.22674613
NO034,.014176985,.18905108,.0033414559,.10744571,.053746723,.040141013,.069302395,.069302395,.22674613,.22674613
NO041,.014176985,.18905108,.0033414559,.10744571,.053746723,.040141013,.069302395,.069302395,.22674613,.22674613
NO042,.014176985,.18905108,.0033414559,.10744571,.053746723,.040141013,.069302395,.069302395,.22674613,.22674613
NO043,.014176985,.18905108,.0033414559,.10744571,.053746723,.040141013,.069302395,.069302395,.22674613,.22674613
NO051,.014176985,.18905108,.0033414559,.10744571,.053746723,.040141013,.069302395,.069302395,.22674613,.22674613
NO052,.014176985,.18905108,.0033414559,.10744571,.053746723,.040141013,.069302395,.069302395,.22674613,.22674613
NO053,.014176985,.18905108,.0033414559,.10744571,.053746723,.040141013,.069302395,.069302395,.22674613,.22674613
NO060,.014176985,.18905108,.0033414559,.10744571,.053746723,.040141013,.069302395,.069302395,.22674613,.22674613
NO071,.014176985,.18905108,.0033414559,.10744571,.053746723,.040141013,.069302395,.069302395,.22674613,.22674613
NO072,.014176985,.18905108,.0033414559,.10744571,.053746723,.040141013,.069302395,.069302395,.22674613,.22674613
NO073,.014176985,.18905108,.0033414559,.10744571,.053746723,.040141013,.069302395,.069302395,.22674613,.22674613
NZ011,.018528854,.19484927,.008152362,.17256676,.062296569,.065850221,.06845548,.06845548,.17042252,.17042252
NZ012,.018528854,.19484927,.008152362,.17256676,.062296569,.065850221,.06845548,.06845548,.17042252,.17042252
NZ013,.018528854,.19484927,.008152362,.17256676,.062296569,.065850221,.06845548,.06845548,.17042252,.17042252
NZ014,.018528854,.19484927,.008152362,.17256676,.062296569,.065850221,.06845548,.06845548,.17042252,.17042252
NZ015,.018528854,.19484927,.008152362,.17256676,.062296569,.065850221,.06845548,.06845548,.17042252,.17042252
NZ017,.018528854,.19484927,.008152362,.17256676,.062296569,.065850221,.06845548,.06845548,.17042252,.17042252
NZ018,.018528854,.19484927,.008152362,.17256676,.062296569,.065850221,.06845548,.06845548,.17042252,.17042252
NZ019,.018528854,.19484927,.008152362,.17256676,.062296569,.065850221,.06845548,.06845548,.17042252,.17042252
NZ021,.018528854,.19484927,.008152362,.17256676,.062296569,.065850221,.06845548,.06845548,.17042252,.17042252
NZ023,.018528854,.19484927,.008152362,.17256676,.062296569,.065850221,.06845548,.06845548,.17042252,.17042252
NZ024,.018528854,.19484927,.008152362,.17256676,.062296569,.065850221,.06845548,.06845548,.17042252,.17042252
NZ025,.018528854,.19484927,.008152362,.17256676,.062296569,.065850221,.06845548,.06845548,.17042252,.17042252
OMN,.05456762,.29073057,.0051085022,.17529812,.06596455,.054508358,.047685903,.047685903,.12922521,.12922521
PL21,.040058132,.24571264,.038501427,.14321935,.065511942,.052340772,.063421458,.063421458,.14390643,.14390643
PL22,.038128316,.26064616,.038047172,.14326526,.066769488,.052700706,.06190785,.06190785,.13831361,.13831361
PL41,.040784579,.26561907,.037754718,.13639024,.065067522,.052189142,.061429545,.061429545,.13966781,.13966781
PL42,.042433497,.25122505,.039826512,.14541633,.068299159,.053630609,.060958594,.060958594,.13862583,.13862583
PL43,.041260418,.25472608,.035364278,.14227289,.06539803,.05216521,.061921474,.061921474,.14248507,.14248507
PL51,.04088838,.25057876,.038399734,.14470775,.065909833,.051263299,.062251411,.062251411,.14187469,.14187469
PL52,.040647447,.26888964,.038637422,.13652715,.061202288,.051285915,.061530411,.061530411,.13987467,.13987467
PL61,.041169278,.24975689,.037829567,.13977054,.066250935,.053450819,.063459963,.063459963,.142426,.142426
PL62,.041239206,.26446953,.037005179,.135737,.063636832,.051570363,.062211629,.062211629,.14095932,.14095932
PL63,.039823718,.25840652,.03856786,.14023362,.066413522,.051121697,.061663732,.061663732,.1410528,.1410528
PL71,.041536324,.25189325,.037237186,.13936347,.066995643,.053635009,.063359395,.063359395,.14131017,.14131017
PL72,.040618524,.26011485,.036360782,.13828641,.062760629,.052217644,.062662251,.062662251,.14215833,.14215833
PL81,.041352715,.25768584,.037011422,.13493212,.06523703,.053024556,.062364522,.062364522,.14301366,.14301366
PL82,.039212938,.25100139,.037767939,.14091687,.065933213,.051885355,.062889844,.062889844,.14375129,.14375129
PL84,.041797996,.24705024,.037086353,.14188252,.065704718,.05195732,.063672028,.063672028,.14358841,.14358841
PL91,.04068017,.25124317,.037145142,.1383988,.06732443,.051453449,.062613487,.062613487,.14426394,.14426394
PL92,.04068017,.25124317,.037145142,.1383988,.06732443,.051453449,.062613487,.062613487,.14426394,.14426394
PT111,.02283264,.24408072,.0013989788,.18247917,.051090878,.039667346,.047640178,.047640178,.18158494,.18158494
PT112,.02283264,.24408072,.0013989788,.18247917,.051090878,.039667346,.047640178,.047640178,.18158494,.18158494
PT119,.02283264,.24408072,.0013989788,.18247917,.051090878,.039667346,.047640178,.047640178,.18158494,.18158494
PT11A,.02283264,.24408072,.0013989788,.18247917,.051090878,.039667346,.047640178,.047640178,.18158494,.18158494
PT11B,.02283264,.24408072,.0013989788,.18247917,.051090878,.039667346,.047640178,.047640178,.18158494,.18158494
PT11C,.02283264,.24408072,.0013989788,.18247917,.051090878,.039667346,.047640178,.047640178,.18158494,.18158494
PT11D,.02283264,.24408072,.0013989788,.18247917,.051090878,.039667346,.047640178,.047640178,.18158494,.18158494
PT11E,.02283264,.24408072,.0013989788,.18247917,.051090878,.039667346,.047640178,.047640178,.18158494,.18158494
PT150,.028897678,.24251051,.0018409924,.18654956,.052050203,.026826732,.04848228,.04848228,.18217987,.18217987
PT16B,.025745621,.23415543,.0017673172,.18581279,.053103518,.049829621,.045251492,.045251492,.17954138,.17954138
PT16D,.025745621,.23415543,.0017673172,.18581279,.053103518,.049829621,.045251492,.045251492,.17954138,.17954138
PT16E,.025745621,.23415543,.0017673172,.18581279,.053103518,.049829621,.045251492,.045251492,.17954138,.17954138
PT16F,.025745621,.23415543,.0017673172,.18581279,.053103518,.049829621,.045251492,.045251492,.17954138,.17954138
PT16G,.025745621,.23415543,.0017673172,.18581279,.053103518,.049829621,.045251492,.045251492,.17954138,.17954138
PT16H,.025745621,.23415543,.0017673172,.18581279,.053103518,.049829621,.045251492,.045251492,.17954138,.17954138
PT16I,.025745621,.23415543,.0017673172,.18581279,.053103518,.049829621,.045251492,.045251492,.17954138,.17954138
PT16J,.025745621,.23415543,.0017673172,.18581279,.053103518,.049829621,.045251492,.045251492,.17954138,.17954138
PT170,.021687131,.23634173,.0016157693,.1887252,.053628657,.049452543,.044740677,.044740677,.17953381,.17953381
PT181,.020306893,.26232874,.0012450488,.17846818,.050646059,.051758956,.041587178,.041587178,.1760359,.1760359
PT184,.020306893,.26232874,.0012450488,.17846818,.050646059,.051758956,.041587178,.041587178,.1760359,.1760359
PT185,.020306893,.26232874,.0012450488,.17846818,.050646059,.051758956,.041587178,.041587178,.1760359,.1760359
PT186,.020306893,.26232874,.0012450488,.17846818,.050646059,.051758956,.041587178,.041587178,.1760359,.1760359
PT187,.020306893,.26232874,.0012450488,.17846818,.050646059,.051758956,.041587178,.041587178,.1760359,.1760359
PT200,.023510668,.24419066,.0015222771,.18321528,.051846273,.045697816,.04540401,.04540401,.17960452,.17960452
PT300,.023510668,.24419066,.0015222771,.18321528,.051846273,.045697816,.04540401,.04540401,.17960452,.17960452
QAT,.05456762,.29073057,.0051085022,.17529812,.06596455,.054508358,.047685903,.047685903,.12922521,.12922521
RO111,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO112,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO113,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO114,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO115,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO116,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO121,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO122,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO123,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO124,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO125,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO126,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO211,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO212,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO213,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO214,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO215,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO216,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO221,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO222,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO223,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO224,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO225,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO226,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO311,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO312,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO313,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO314,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO315,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO316,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO317,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO321,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO322,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO411,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO412,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO413,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO414,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO415,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO421,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO422,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO423,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RO424,.081032254,.31596893,.013719396,.12172239,.07375747,.010916381,.060528997,.060528997,.13091259,.13091259
RU01,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU02,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU03,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU04,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU05,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU06,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU07,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU08,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU09,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU10,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU11,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU12,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU13,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU14,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU15,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU16,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU17,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU18,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU19,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU20,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU21,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU22,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU23,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU24,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU25,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU26,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU27,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU28,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU29,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU30,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU31,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU32,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU33,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU34,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU35,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU36,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU37,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU38,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU39,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU40,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU41,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU42,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU43,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU44,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU45,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU46,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU47,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU48,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU49,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU50,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU51,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU52,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU53,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU54,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU55,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU56,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU57,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU58,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU59,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU60,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU61,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU62,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU63,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU64,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU65,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU66,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU67,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU68,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU69,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU70,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU71,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU72,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU73,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU74,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU75,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU76,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU77,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU78,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU79,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU80,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU81,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU82,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
RU83,.072562486,.29562169,.0025530264,.16371872,.060282718,.059287686,.048270468,.048270468,.12471637,.12471637
SAU,.05456762,.29073057,.0051085022,.17529812,.06596455,.054508358,.047685903,.047685903,.12922521,.12922521
SE110,.008691947,.18869732,.00047658739,.10339022,.061252818,.034853943,.066834547,.066834547,.23448403,.23448403
SE121,.012964692,.20041107,.0010638369,.093389668,.056505125,.03458814,.06555815,.06555815,.23498057,.23498057
SE122,.012964692,.20041107,.0010638369,.093389668,.056505125,.03458814,.06555815,.06555815,.23498057,.23498057
SE123,.012964692,.20041107,.0010638369,.093389668,.056505125,.03458814,.06555815,.06555815,.23498057,.23498057
SE124,.012964692,.20041107,.0010638369,.093389668,.056505125,.03458814,.06555815,.06555815,.23498057,.23498057
SE125,.012964692,.20041107,.0010638369,.093389668,.056505125,.03458814,.06555815,.06555815,.23498057,.23498057
SE211,.01280688,.17416212,.0011775699,.10093792,.066519767,.030207993,.067743637,.067743637,.23935021,.23935021
SE212,.01280688,.17416212,.0011775699,.10093792,.066519767,.030207993,.067743637,.067743637,.23935021,.23935021
SE213,.01280688,.17416212,.0011775699,.10093792,.066519767,.030207993,.067743637,.067743637,.23935021,.23935021
SE214,.01280688,.17416212,.0011775699,.10093792,.066519767,.030207993,.067743637,.067743637,.23935021,.23935021
SE221,.012134231,.16939603,.00058672414,.091591649,.054089162,.029572213,.05995376,.05995376,.26136124,.26136124
SE224,.012134231,.16939603,.00058672414,.091591649,.054089162,.029572213,.05995376,.05995376,.26136124,.26136124
SE231,.011323632,.16353822,.0014619275,.097820863,.064581729,.029605413,.061786529,.061786529,.2540476,.2540476
SE232,.011323632,.16353822,.0014619275,.097820863,.064581729,.029605413,.061786529,.061786529,.2540476,.2540476
SE311,.010922167,.21778275,.00084262213,.11122526,.068172917,.037921794,.075018726,.075018726,.2015475,.2015475
SE312,.010922167,.21778275,.00084262213,.11122526,.068172917,.037921794,.075018726,.075018726,.2015475,.2015475
SE313,.010922167,.21778275,.00084262213,.11122526,.068172917,.037921794,.075018726,.075018726,.2015475,.2015475
SE321,.019813314,.33940318,.0039288173,.11420207,.088732608,.038699444,.068690762,.068690762,.1289195,.1289195
SE322,.019813314,.33940318,.0039288173,.11420207,.088732608,.038699444,.068690762,.068690762,.1289195,.1289195
SE331,.015281384,.20335773,.0011680385,.10073982,.05709374,.034909628,.068720847,.068720847,.22500399,.22500399
SE332,.015281384,.20335773,.0011680385,.10073982,.05709374,.034909628,.068720847,.068720847,.22500399,.22500399
SI031,.03456137,.25270987,.0052041919,.15094642,.068940595,.044711687,.048865985,.048865985,.17259696,.17259696
SI032,.03456137,.25270987,.0052041919,.15094642,.068940595,.044711687,.048865985,.048865985,.17259696,.17259696
SI033,.03456137,.25270987,.0052041919,.15094642,.068940595,.044711687,.048865985,.048865985,.17259696,.17259696
SI034,.03456137,.25270987,.0052041919,.15094642,.068940595,.044711687,.048865985,.048865985,.17259696,.17259696
SI035,.03456137,.25270987,.0052041919,.15094642,.068940595,.044711687,.048865985,.048865985,.17259696,.17259696
SI036,.03456137,.25270987,.0052041919,.15094642,.068940595,.044711687,.048865985,.048865985,.17259696,.17259696
SI037,.03456137,.25270987,.0052041919,.15094642,.068940595,.044711687,.048865985,.048865985,.17259696,.17259696
SI038,.03456137,.25270987,.0052041919,.15094642,.068940595,.044711687,.048865985,.048865985,.17259696,.17259696
SI041,.03456137,.25270987,.0052041919,.15094642,.068940595,.044711687,.048865985,.048865985,.17259696,.17259696
SI042,.03456137,.25270987,.0052041919,.15094642,.068940595,.044711687,.048865985,.048865985,.17259696,.17259696
SI043,.03456137,.25270987,.0052041919,.15094642,.068940595,.044711687,.048865985,.048865985,.17259696,.17259696
SI044,.03456137,.25270987,.0052041919,.15094642,.068940595,.044711687,.048865985,.048865985,.17259696,.17259696
SK010,.038663812,.3065131,.011758889,.15405233,.070048049,.048664276,.042774141,.042774141,.14237562,.14237562
SK021,.043588985,.3326247,.01276124,.14892872,.063503012,.051748853,.0397835,.0397835,.13363875,.13363875
SK022,.043588985,.3326247,.01276124,.14892872,.063503012,.051748853,.0397835,.0397835,.13363875,.13363875
SK023,.043588985,.3326247,.01276124,.14892872,.063503012,.051748853,.0397835,.0397835,.13363875,.13363875
SK031,.043956652,.32067373,.012896674,.14714803,.063957006,.051958974,.039475445,.039475445,.14022903,.14022903
SK032,.043956652,.32067373,.012896674,.14714803,.063957006,.051958974,.039475445,.039475445,.14022903,.14022903
SK041,.043232068,.32217449,.01288264,.14563499,.062213365,.048277043,.038524117,.038524117,.14426857,.14426857
SK042,.043232068,.32217449,.01288264,.14563499,.062213365,.048277043,.038524117,.038524117,.14426857,.14426857
TR10,.072335489,.32566342,.00073751929,.10960155,.12738448,.021518476,.07378272,.07378272,.097596794,.097596794
TR21,.072335489,.32566342,.00073751929,.10960155,.12738448,.021518476,.07378272,.07378272,.097596794,.097596794
TR22,.072335489,.32566342,.00073751929,.10960155,.12738448,.021518476,.07378272,.07378272,.097596794,.097596794
TR31,.072335489,.32566342,.00073751929,.10960155,.12738448,.021518476,.07378272,.07378272,.097596794,.097596794
TR32,.072335489,.32566342,.00073751929,.10960155,.12738448,.021518476,.07378272,.07378272,.097596794,.097596794
TR33,.072335489,.32566342,.00073751929,.10960155,.12738448,.021518476,.07378272,.07378272,.097596794,.097596794
TR41,.072335489,.32566342,.00073751929,.10960155,.12738448,.021518476,.07378272,.07378272,.097596794,.097596794
TR42,.072335489,.32566342,.00073751929,.10960155,.12738448,.021518476,.07378272,.07378272,.097596794,.097596794
TR51,.072335489,.32566342,.00073751929,.10960155,.12738448,.021518476,.07378272,.07378272,.097596794,.097596794
TR52,.072335489,.32566342,.00073751929,.10960155,.12738448,.021518476,.07378272,.07378272,.097596794,.097596794
TR61,.072335489,.32566342,.00073751929,.10960155,.12738448,.021518476,.07378272,.07378272,.097596794,.097596794
TR62,.072335489,.32566342,.00073751929,.10960155,.12738448,.021518476,.07378272,.07378272,.097596794,.097596794
